Date,Open,High,Low,Close,Volume
2011-02-09,10.662844843230634,10.777222097743982,10.653238987966246,10.752004623413086,482745200
2011-02-10,10.72888961161925,10.807241901370698,10.446999489268503,10.643331527709961,928550000
2011-02-11,10.649634928625481,10.741195557968336,10.61331016341092,10.712677001953125,367572800
2011-02-14,10.710876535413044,10.791629683234088,10.708474871368336,10.782624244689941,310416400
2011-02-15,10.782924903802286,10.806341130088226,10.733692390243101,10.804239273071289,284174800
2011-02-16,10.831258889250769,10.95434179565919,10.822253448585725,10.901206970214844,481157600
2011-02-17,10.724688727610632,10.815349162609161,10.702773137028961,10.756209373474121,530583200
2011-02-18,10.768514907910317,10.79223093962523,10.492629761959982,10.52385139465332,816057200
2011-02-22,10.271384710022714,10.368950336991919,10.13839613103525,10.16511344909668,872555600
2011-02-23,10.169919380201353,10.346136352877645,10.165115248199767,10.285496711730957,671854400
2011-02-24,10.327519571072298,10.36144187142955,10.15790566441563,10.293295860290527,499900800
2011-02-25,10.364742596157875,10.459906514039616,10.350933831821479,10.451801300048828,380018800
2011-02-28,10.544265221188265,10.658641671292854,10.540662724943004,10.603404998779297,403074000
2011-03-01,10.67125034910034,10.678755148757995,10.437393513026016,10.486326217651367,456136800
2011-03-02,10.50583730204391,10.637625791064233,10.45900566181413,10.570680618286133,602590800
2011-03-03,10.722889540881638,10.80094125156795,10.684763508324902,10.794036865234375,500788400
2011-03-04,10.809343448933381,10.81594802572389,10.73969678784429,10.807242393493652,453266800
2011-03-07,10.849270530761604,10.857376549003432,10.546368220746317,10.667949676513672,546123200
2011-03-08,10.654439154285054,10.729189751712118,10.574585421132987,10.679956436157227,356316800
2011-03-09,10.64783468971745,10.649936546772409,10.525053210816013,10.58119010925293,453306000
2011-03-10,10.480621982303404,10.500135904555064,10.35393740344949,10.407073020935059,507539200
2011-03-11,10.366845413937783,10.576686401690514,10.356939752152016,10.566779136657715,471080400
2011-03-14,10.602503724215145,10.701570765379657,10.546366829774085,10.613911628723145,435957200
2011-03-15,10.269879100636533,10.442194455933508,10.20983911384361,10.36984634399414,721081200
2011-03-16,10.26688137607434,10.296901382204492,9.794364283136757,9.906939506530762,1162011200
2011-03-17,10.111675367762247,10.195131593237393,9.926451430211099,10.045931816101074,659422400
2011-03-18,10.120679731740378,10.152801585334524,9.906636648915388,9.926750183105469,753214000
2011-03-21,10.086457405326223,10.199031789985517,10.064541822078693,10.185823440551758,409402000
2011-03-22,10.28369194935148,10.285493197627707,10.181022400853779,10.242863655090332,325922800
2011-03-23,10.185226152916481,10.213444909946073,10.0852588694061,10.182524681091309,372996400
2011-03-24,10.262377496177525,10.386961028596385,10.172617295194748,10.356040000915527,404712000
2011-03-25,10.449102060527505,10.568882263915599,10.417580616847012,10.553272247314453,448910000
2011-03-28,10.601605505000624,10.636729448392416,10.52025032043457,10.52025032043457,309355200
2011-03-29,10.43679475822552,10.535861015319824,10.388763070823014,10.535861015319824,352900800
2011-03-30,10.526253432551671,10.533459227139861,10.430189264561372,10.465912818908691,329406000
2011-03-31,10.397765371282588,10.501034510123574,10.388759933628874,10.462308883666992,274019200
2011-04-01,10.540360669633081,10.554769849917308,10.305902664606633,10.343728065490723,418661600
2011-04-04,10.336222699728083,10.344928328498963,10.158803428299425,10.242559432983398,460084800
2011-04-05,10.116481200421111,10.274386648328573,10.086761000193835,10.173519134521484,482731200
2011-04-06,10.243466238962165,10.323919601159393,10.120983744714275,10.148001670837402,402539200
2011-04-07,10.149802915024244,10.219749394990831,10.087661043668579,10.149203300476074,373447200
2011-04-08,10.204440177616092,10.21134456291133,10.025220355853433,10.058542251586914,377535200
2011-04-11,10.028522023824463,10.076854326940662,9.907241955900178,9.930657386779785,398946800
2011-04-12,9.921349849673451,10.01861566703298,9.912644215924816,9.978689193725586,425639200
2011-04-13,10.057338361662454,10.090960856077757,9.982287964822842,10.09066104888916,346220000
2011-04-14,10.050736978402426,10.086761148264047,9.968482365048747,9.979289054870605,301800800
2011-04-15,10.005702659463024,10.015909730732393,9.810572283171606,9.830385208129883,453605600
2011-04-18,9.789560161711337,9.973583274351876,9.611240600803603,9.962175369262695,609898800
2011-04-19,9.999699497065881,10.146196985326819,9.957970988048569,10.142595291137695,419378400
2011-04-20,10.312210238695563,10.379455235983237,10.251870427096037,10.27918815612793,700666400
2011-04-21,10.657141448083971,10.661044553607422,10.462611438353852,10.528055191040039,753810400
2011-04-25,10.517247129194185,10.619616058432799,10.516045495508505,10.597400665283203,266546000
2011-04-26,10.61571367222045,10.65684097069822,10.487527646589744,10.519649505615234,338800000
2011-04-27,10.574285549708849,10.577588238847923,10.419982630533553,10.511543273925781,356213200
2011-04-28,10.392662725422198,10.499533563378304,10.372549190902054,10.40947437286377,360959200
2011-04-29,10.410377618332156,10.625621599118707,10.407074928671284,10.510945320129395,1006345200
2011-05-02,10.499237216285621,10.521152005968082,10.371952193060078,10.395367622375488,442713600
2011-05-03,10.446698009366834,10.503735921216744,10.375549921918113,10.453001976013184,313348000
2011-05-04,10.45480519072494,10.561977453615814,10.413377284115814,10.494132041931152,389250400
2011-05-05,10.459006687159722,10.53555852218167,10.388459813561806,10.40947437286377,335969200
2011-05-06,10.497735558952403,10.507041607996229,10.39326555899216,10.406774520874023,280134400
2011-05-09,10.442796443403289,10.483024317871898,10.402869979388422,10.434991836547852,204747200
2011-05-10,10.473716459277707,10.497733098437344,10.406772081678895,10.490528106689453,282091600
2011-05-11,10.477621229635448,10.507040815659519,10.36414499643666,10.423884391784668,336000000
2011-05-12,10.390564600610071,10.42058460645553,10.274987297536759,10.404072761535645,322000000
2011-05-13,10.376751643687209,10.394462711880106,10.217344815340207,10.221847534179688,326116000
2011-05-16,10.1828253904479,10.243465818096338,9.984691268273139,10.005705833435059,449775200
2011-05-17,9.966680427114145,10.090963363647461,9.92855440240771,10.090963363647461,452334400
2011-05-18,10.100866907722464,10.238358959785094,10.086757533092811,10.202935218811035,334776400
2011-05-19,10.26928266531368,10.279189130698484,10.166913718674254,10.22275161743164,261170000
2011-05-20,10.193633018631301,10.235361543914056,10.057341747090648,10.063345909118652,337968400
2011-05-23,9.905738252027932,10.086158875407966,9.889227210615038,10.038726806640625,383600000
2011-05-24,10.071750363105155,10.083758685524344,9.94686621481656,9.972383499145508,321927200
2011-05-25,10.009602718184954,10.163606570950796,9.992191460958427,10.110170364379883,294224000
2011-05-26,10.085857674869278,10.113476009151649,10.039626444650342,10.056737899780273,222560800
2011-05-27,10.05073515342574,10.135692025026533,10.036025360218707,10.129087448120117,203599200
2011-05-31,10.239861648526912,10.441896438598633,10.23685876665632,10.441896438598633,417754400
2011-06-01,10.47311982050194,10.570984446388474,10.34643521943563,10.372251510620117,554682800
2011-06-02,10.401970517966465,10.446400506323414,10.33592635232366,10.389962196350098,338783200
2011-06-03,10.30230643645357,10.366849177264918,10.267182487731096,10.310111045837402,313250000
2011-06-06,10.377956255029373,10.418483144214063,10.141097285669515,10.148001670837402,461941200
2011-06-07,10.151904187805194,10.15340482733665,9.963677336062204,9.967880249023438,529785200
2011-06-08,9.960072003330724,10.050732402084666,9.92614970639652,9.973880767822266,333723600
2011-06-09,10.004203339848683,10.01681207660912,9.929152938569361,9.95136833190918,275088800
2011-06-10,9.923148143000201,9.956470830065085,9.771846518054353,9.783555030822754,433955200
2011-06-13,9.822579012678368,9.855901694808063,9.758636722443887,9.804567337036133,329473200
2011-06-14,9.906635961284781,10.004201545612032,9.885922012562276,9.97988510131836,334569200
2011-06-15,9.89913152856741,9.91564256639998,9.752933050253668,9.80907154083252,399196000
2011-06-16,9.813579369278594,9.867014813466326,9.55630701262508,9.761343955993652,510591200
2011-06-17,9.876320929900938,9.884126340742057,9.587226532848721,9.61424446105957,615020000
2011-06-20,9.527185132322412,9.537392206557183,9.32124720897466,9.465944290161133,640645600
2011-06-21,9.506771947284404,9.780554493275643,9.462341954424039,9.765544891357422,493382400
2011-06-22,9.761342624009234,9.873618846681616,9.677886378043555,9.684791564941406,390583200
2011-06-23,9.574614484229492,9.957371274261268,9.549999031021263,9.943562507629395,559759200
2011-06-24,9.947765033963925,10.001200453633077,9.759238421905373,9.797063827514648,439807200
2011-06-27,9.834291265776491,10.023718148170438,9.824084191442067,9.967880249023438,339813600
2011-06-28,10.016213331000348,10.10777479506153,10.009909361876051,10.064545631408691,294299600
2011-06-29,10.087960731421257,10.097867196541108,9.963076583941367,10.027920722961426,352545200
2011-06-30,10.047736671495171,10.090666035949734,9.991899559081627,10.076855659484863,322954800
2011-07-01,10.085258882394127,10.311910765570628,10.032723672375576,10.304706573486328,435313200
2011-07-05,10.296900779268972,10.501938475291462,10.281891177894636,10.489930152893066,355054000
2011-07-06,10.475517144474658,10.6301214450774,10.408272161686986,10.559873580932617,444626000
2011-07-07,10.647238699361326,10.747205203272747,10.627124353375637,10.723189353942871,399663600
2011-07-08,10.607307247875122,10.807241780344736,10.573084335344078,10.798535346984863,489633200
2011-07-11,10.697368851741674,10.800338205879914,10.591697224419107,10.627120971679688,442674400
2011-07-12,10.613009224076379,10.737593529368262,10.465610715981633,10.619614601135254,451609200
2011-07-13,10.7571098899918,10.807244239745371,10.698570515419851,10.747804641723633,391638800
2011-07-14,10.837561354993946,10.855573835740978,10.697367820485436,10.740296363830566,430533600
2011-07-15,10.842361812025628,10.957338644664793,10.78232182868178,10.954936981201172,484467200
2011-07-18,10.970253360461196,11.247038817467782,10.96575063974385,11.221522331237793,572653200
2011-07-19,11.347601594590977,11.367114711923119,11.207107470448914,11.313078880310059,819145600
2011-07-20,11.891568520705128,11.896071240262588,11.587764412782137,11.614782333374023,941340400
2011-07-21,11.616284473179823,11.709646368769894,11.524723024222205,11.62649154663086,526534400
2011-07-22,11.657413903442754,11.859449544164839,11.640302442694146,11.806914329528809,516728800
2011-07-25,11.71835044301605,12.008045153502305,11.696436461249892,11.96301555633545,589806000
2011-07-26,12.008048413355397,12.143139646400018,11.998442556282887,12.110417366027832,476582400
2011-07-27,12.025755704663405,12.087297136037733,11.77238578951425,11.785594940185547,659324400
2011-07-28,11.756481190037643,11.917688532477069,11.651710566111616,11.762484550476074,594034000
2011-07-29,11.63699807643387,11.862449099133418,11.527724757064892,11.722254753112793,632584400
2011-08-01,11.941403589932813,11.993037776174615,11.778994626811198,11.910483360290527,612836000
2011-08-02,11.937501373170386,11.945006174374148,11.658314271179037,11.675125122070312,639539600
2011-08-03,11.737266209653232,11.814418484062815,11.474891561376912,11.784998893737793,732508000
2011-08-04,11.690130994237254,11.747468711349432,11.328088205592508,11.328688621520996,871407600
2011-08-05,11.42085480658533,11.512716875338485,10.884395395592607,11.216116905212402,1204590800
2011-08-08,10.85797498712262,11.040497455431392,10.597700645579192,10.603404998779297,1143833600
2011-08-09,10.846269122864673,11.24583764908976,10.657142045887317,11.227825164794922,1082583600
2011-08-10,11.141967965282346,11.247038392119471,10.882294780719226,10.918018341064453,878656800
2011-08-11,11.12305464648812,11.271054421353385,10.948937971608716,11.21851921081543,741969200
2011-08-12,11.349703536900542,11.396834989666845,11.234426873347427,11.317282676696777,528976000
2011-08-15,11.396539230160737,11.556847149887101,11.350307984147612,11.510015487670898,460544000
2011-08-16,11.45327210431014,11.508809375179322,11.289361762565155,11.422050476074219,498750000
2011-08-17,11.476987483732646,11.543331435924403,11.347600664329264,11.420849800109863,442061200
2011-08-18,11.132659834163897,11.186997087592053,10.848368837693135,10.988862991333008,851435200
2011-08-19,10.8723864086321,11.017384095979413,10.687162444478197,10.68806266784668,775888400
2011-08-22,10.94263055652392,10.953738652580283,10.65984105274247,10.70036792755127,535315200
2011-08-23,10.81624636721957,11.216715015025436,10.717180133657351,11.215514183044434,656835200
2011-08-24,11.211610727246706,11.376421304173162,11.125453039366208,11.29296588897705,626267600
2011-08-25,10.95974212522626,11.271050989513949,10.957340461364451,11.2191162109375,871346000
2011-08-26,11.142567064299705,11.521721420852394,11.131459767072545,11.515117645263672,641477200
2011-08-29,11.653207481117393,11.752874936245869,11.647804538612117,11.70694351196289,405269200
2011-08-30,11.655311781639366,11.763084482157305,11.594070934374962,11.707547187805176,417922400
2011-08-31,11.724956307537992,11.770286515401537,11.46348113845425,11.552640914916992,522586400
2011-09-01,11.582361134480692,11.627991149653543,11.429258252855341,11.43856430053711,343725200
2011-09-02,11.249736128674039,11.34760233046437,11.162378409000834,11.229022979736328,438939200
2011-09-06,11.028490599727801,11.41755142804285,11.001772483171111,11.399840354919434,509698000
2011-09-07,11.574556026965032,11.575756859059933,11.467683573766063,11.525623321533203,350576800
2011-09-08,11.479693613786504,11.666119217130717,11.476992141980217,11.531929016113281,416158400
2011-09-09,11.525622861674773,11.587763916047587,11.2581427337611,11.331993103027344,564813200
2011-09-12,11.19750322863911,11.434060731197178,11.16448034702731,11.405842781066895,467832400
2011-09-13,11.47188634037106,11.594068198792588,11.415148227043124,11.546337127685547,440560400
2011-09-14,11.618388487413428,11.774192893934071,11.580563066027024,11.686834335327148,534724400
2011-09-15,11.750775567262085,11.817720764596068,11.704844934878174,11.796706199645996,417818800
2011-09-16,11.874156853191911,12.023056030273438,11.85884664423521,12.023056030273438,698513200
2011-09-19,11.917986238287384,12.40521308180231,11.863951194126788,12.35718059539795,823860800
2011-09-20,12.465854353798361,12.694308286612602,12.343973083619948,12.411818504333496,775754000
2011-09-21,12.597641295966131,12.656180659889754,12.368287970416992,12.372490882873535,605976000
2011-09-22,12.03896692054698,12.302843759093985,11.908979653006044,12.062682151794434,968480800
2011-09-23,12.01645331627578,12.21038371568425,12.003544770456571,12.137134552001953,546277200
2011-09-26,12.003844539019578,12.127527854959013,11.746872852461008,12.103211402893066,812876400
2011-09-27,12.270122418338675,12.285732435009423,11.949808050684393,11.985832214355469,632497600
2011-09-28,12.01375215033283,12.120324017818772,11.90327797850358,11.918289184570312,429637600
2011-09-29,12.065685000261823,12.074390632043702,11.594068220396544,11.724956512451172,651086800
2011-09-30,11.621388009682608,11.674524434256337,11.44306843430354,11.447271347045898,547640800
2011-10-03,11.418749222710872,11.486894425432775,11.202604301694068,11.245532035827637,669099200
2011-10-04,11.244637949935624,11.461683212479318,10.634329665440614,11.182496070861816,1233677200
2011-10-05,11.043196180849616,11.402236040094886,10.816243800046957,11.35510540008545,786469600
2011-10-06,11.207407008836459,11.551137512473996,11.161476392742165,11.328688621520996,812582400
2011-10-07,11.280958911109396,11.339798080086545,11.062112473950842,11.101438522338867,535458000
2011-10-10,11.380327917716874,11.672122955322266,11.353909606816412,11.672122955322266,442514800
2011-10-11,11.78499631287052,12.103510203372908,11.752875257661753,12.016751289367676,605687600
2011-10-12,12.228396009520212,12.285733748016384,12.012251004393804,12.073792457580566,622286000
2011-10-13,12.157545463076753,12.261116027832031,12.093603158696217,12.261116027832031,426185200
2011-10-14,12.513284570272674,12.668488502502441,12.466452121205842,12.668488502502441,573367200
2011-10-17,12.660686649365097,12.809586656073188,12.486569163001649,12.60815143585205,686044800
2011-10-18,12.66128352670367,12.752845772269616,12.488067904496411,12.67569351196289,881602400
2011-10-19,12.048573321922547,12.26081517793197,11.94200148067777,11.966618537902832,1104059600
2011-10-20,12.008045190551037,12.018552069868269,11.834229165346509,11.867250442504883,549270400
2011-10-21,11.951007563342916,11.982228394860922,11.73035908420475,11.794001579284668,621244400
2011-10-24,11.893372138160956,12.203178865046507,11.869956709199817,12.181264877319336,502138000
2011-10-25,12.159047294610648,12.204678113621053,11.929394163465135,11.94110107421875,430427200
2011-10-26,12.060879767290006,12.084596599549968,11.802406697479762,12.026057243347168,456304800
2011-10-27,12.23499764933029,12.27822760475602,12.064784108771066,12.148839950561523,494664800
2011-10-28,12.098104512472112,12.198672184042579,12.083394721923165,12.156643867492676,322842800
2011-10-31,12.080697066869845,12.288136442450437,12.039568960477634,12.151544570922852,385501200
2011-11-01,11.93029325631652,11.993034724684373,11.804508909143518,11.903274536132812,531790000
2011-11-02,12.010747223323449,12.02125410243067,11.861246045346915,11.930293083190918,327350800
2011-11-03,11.980126529362753,12.110113792339721,11.868752163052939,12.100207328796387,441386400
2011-11-04,12.068987194261968,12.111315323788283,11.982829494257068,12.015251159667969,302229200
2011-11-07,12.005343510439557,12.008044981613965,11.891867291891474,11.99993896484375,270275600
2011-11-08,12.0743936336852,12.248210513441945,12.054880508315494,12.195074081420898,400442000
2011-11-09,11.917084123943845,12.034763256068189,11.834829536118972,11.866350173950195,558684000
2011-11-10,11.918886440226487,11.924290184756497,11.472187313518843,11.564349174499512,744752400
2011-11-11,11.606076519589045,11.66881879331521,11.41544883587481,11.546337127685547,653786000
2011-11-14,11.513314798454342,11.565250387581598,11.353608132308853,11.385429382324219,432905200
2011-11-15,11.43166283603011,11.692837463583027,11.391135945967696,11.672724723815918,430810800
2011-11-16,11.685332299968568,11.742070425271963,11.537332520597015,11.55084228515625,349210400
2011-11-17,11.527122657279909,11.545135137919072,11.272552677234602,11.329891204833984,479900400
2011-11-18,11.375223431312513,11.407344491719126,11.253941778349729,11.255743026733398,371938000
2011-11-21,11.119446585782145,11.15787320004388,10.984656835246975,11.077719688415527,447980400
2011-11-22,11.138061136617909,11.34550043402649,11.135659472868706,11.302871704101562,409021200
2011-11-23,11.242834011323993,11.282761281349586,11.013780478652468,11.017083168029785,428271200
2011-11-25,11.060012669666026,11.14196747070129,10.906909756753485,10.91441535949707,254760800
2011-11-28,11.177991619954982,11.309179743822826,11.117351191693778,11.291167259216309,346413200
2011-11-29,11.282763623198376,11.372523845141231,11.113450255179153,11.203510284423828,375855200
2011-11-30,11.446369445551197,11.476088836008135,11.356608453291793,11.473687171936035,405938400
2011-12-01,11.483898560070154,11.677828197032762,11.430162508697386,11.645707130432129,387181200
2011-12-02,11.702741491200547,11.816818137737586,11.665216689883357,11.69883918762207,379055600
2011-12-05,11.812613451600011,11.900272579956413,11.719551381138094,11.798203468322754,357210000
2011-12-06,11.783195059702965,11.846838357309435,11.68923275661652,11.736363410949707,283598000
2011-12-07,11.705745317406265,11.736065932148845,11.610581361755074,11.68052864074707,304746400
2011-12-08,11.751374305177304,11.872955750770922,11.714749727404119,11.72765827178955,376356400
2011-12-09,11.793404917047596,11.829128476860914,11.738767846996522,11.816519737243652,296993200
2011-12-12,11.758278222343304,11.824922798632153,11.691333838850296,11.763081550598145,301067200
2011-12-13,11.797907334494905,11.869956471690644,11.620788576348971,11.672122955322266,338928800
2011-12-14,11.608779230843025,11.629193378377355,11.337997980950268,11.413348197937012,406887600
2011-12-15,11.507612510471649,11.519920640419151,11.356911267181252,11.375823974609375,256200000
2011-12-16,11.418451917373732,11.532227961214916,11.39473588253281,11.438264846801758,421478400
2011-12-19,11.481793941766082,11.553241849348275,11.422052944867621,11.47398853302002,235530400
2011-12-20,11.640599900906459,11.89096859399819,11.625590300681536,11.886465072631836,337215200
2011-12-21,11.908680097897197,11.926993189628751,11.768185937991055,11.90147590637207,262948000
2011-12-22,11.917982898435449,11.981926794391494,11.890965784738142,11.96451473236084,202358800
2011-12-23,11.99873794814052,12.115816653045917,11.992733788664845,12.108011245727539,269399200
2011-12-27,12.10111011730087,12.280930333024694,12.098707651241114,12.204078674316406,265076000
2011-12-28,12.214882060522445,12.255708738972777,12.048270253549102,12.087296485900879,228662000
2011-12-29,12.110113757976837,12.177659357771004,12.023356448795564,12.161747932434082,215978000
2011-12-30,12.113415313102974,12.196571727132099,12.112815698723125,12.158145904541016,179662000
2012-01-03,12.290235864385238,12.383297946425055,12.278227543493562,12.345171928405762,302220800
2012-01-04,12.308247978084713,12.448742941750757,12.286633799933435,12.411517143249512,260022000
2012-01-05,12.456849002659856,12.564920702364814,12.388402363690387,12.549310684204102,271269600
2012-01-06,12.601546356077804,12.691005958802759,12.585035312534677,12.680499076843262,318292800
2012-01-09,12.773556759013932,12.84110154517247,12.648972461116596,12.660380363464355,394024400
2012-01-10,12.78586776921125,12.78857004241074,12.653478827897464,12.705714225769043,258196400
2012-01-11,12.688902723410411,12.694006661014058,12.587735417396091,12.6850004196167,215084800
2012-01-12,12.67689416141687,12.69550625715163,12.570922733742126,12.650176048278809,212587200
2012-01-13,12.599443970065446,12.621958371191385,12.568222333127002,12.602745056152344,226021600
2012-01-17,12.734533741116504,12.788270581470396,12.697308744390709,12.749544143676758,242897200
2012-01-18,12.817387785294754,12.892737991655085,12.79757485828217,12.88193130493164,276791200
2012-01-19,12.913150912334615,12.949774682792013,12.803877612054444,12.841102600097656,261738400
2012-01-20,12.833298730542806,12.833598537748195,12.600942535002252,12.617453575134277,413974400
2012-01-23,12.688599105367098,12.862116097682128,12.677491811791391,12.830894470214844,306062400
2012-01-24,12.76155090237645,12.76155090237645,12.594939061674701,12.620756149291992,547638000
2012-01-25,13.642339162088401,13.642638969264416,13.320824022632747,13.408782958984375,958314000
2012-01-26,13.459818909184541,13.47272665155926,13.303114331468771,13.347844123840332,323985200
2012-01-27,13.33913438087602,13.463418064968028,13.322023730482934,13.427393913269043,299709200
2012-01-30,13.380263044860317,13.626128166055313,13.370657191275063,13.599410057067871,379341200
2012-01-31,13.67686655179273,13.756419691671658,13.601215716276261,13.703584671020508,391683600
2012-02-01,13.761522053751778,13.778933318358819,13.675664959623205,13.694876670837402,270046000
